0,38,0.0%
4,67,6.0%
0,5,0.0%
0,3,0.0%
11,380,2.9%
8,173,4.6%
0,165,0.0%
0,19,0.0%
0,117,0.0%
2,100,2.0%
0,62,0.0%
0,21,0.0%
0,9,0.0%
1,78,1.3%
1,252,0.4%
0,10,0.0%
2,61,3.3%
1,83,1.2%
2,80,2.5%
5,122,4.1%
,,#DIV/0!
1,32,3.1%
,,#DIV/0!
1,6,16.7%
0,20,0.0%
0,26,0.0%
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
0,27,0.0%
0,11,0.0%
0,17,0.0%
0,1,0.0%
,,#DIV/0!
,,#DIV/0!
