3,63,4.8%
3,71,4.2%
0,9,0.0%
,,#DIV/0!
,,#DIV/0!
12,96,12.5%
10,245,4.1%
10,129,7.8%
0,14,0.0%
5,156,3.2%
0,15,0.0%
0,9,0.0%
8,123,6.5%
0,6,0.0%
0,1,0.0%
1,17,5.9%
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
27,261,10.3%
6,50,12.0%
,,#DIV/0!
8,170,4.7%
6,75,8.0%
,,#DIV/0!
1,56,1.8%
0,2,0.0%
1,3,33.3%
1,25,4.0%
,,#DIV/0!
41,298,13.8%
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
1,6,16.7%
0,1,0.0%
3,11,27.3%
0,1,0.0%
,,#DIV/0!
,,#DIV/0!
