0,14,0.0%
5,227,2.2%
0,4,0.0%
0,7,0.0%
13,231,5.6%
3,216,1.4%
1,83,1.2%
0,14,0.0%
0,117,0.0%
0,115,0.0%
0,252,0.0%
0,37,0.0%
0,6,0.0%
3,128,2.3%
0,28,0.0%
,,#DIV/0!
6,178,3.4%
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
0,10,0.0%
0,37,0.0%
0,7,0.0%
1,73,1.4%
0,31,0.0%
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
,,#DIV/0!
0,15,0.0%
0,36,0.0%
0,13,0.0%
0,1,0.0%
0,2,0.0%
,,#DIV/0!
